epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,27898,0.8987,0.47696,0.94767,0.9591,0.93594,0.97029,0.76126,0.86901,0.46129,0.93052,0.00254296,0.00254296,0.00254296
163,28083.5,0.89611,0.47424,0.94829,0.95937,0.93573,0.97014,0.7615,0.86836,0.46053,0.93015,0.00253903,0.00253903,0.00253903
164,28268.5,0.89708,0.47352,0.94935,0.95952,0.93588,0.97022,0.76155,0.86801,0.45955,0.93038,0.0025351,0.0025351,0.0025351
165,28454.2,0.89315,0.47232,0.94626,0.95919,0.93603,0.97048,0.76227,0.86723,0.45939,0.93019,0.00253117,0.00253117,0.00253117
166,28640.1,0.89384,0.47452,0.94658,0.95982,0.93513,0.97044,0.76219,0.86688,0.45978,0.92993,0.00252724,0.00252724,0.00252724
167,28825.7,0.89019,0.47278,0.9456,0.95942,0.93509,0.97043,0.76225,0.86658,0.45898,0.92985,0.00252331,0.00252331,0.00252331
168,29010.9,0.8863,0.47104,0.94381,0.96022,0.93509,0.97087,0.76251,0.86626,0.45896,0.92959,0.00251938,0.00251938,0.00251938
169,29196.6,0.88921,0.47412,0.94579,0.96031,0.93553,0.97088,0.76267,0.86527,0.45951,0.92946,0.00251545,0.00251545,0.00251545
170,29382,0.88798,0.46993,0.94348,0.96143,0.93492,0.97081,0.76309,0.86515,0.45916,0.92933,0.00251152,0.00251152,0.00251152
171,29567.6,0.88989,0.47082,0.94539,0.96175,0.93546,0.97084,0.76321,0.86488,0.45791,0.92919,0.00250759,0.00250759,0.00250759
172,29753.4,0.88662,0.47058,0.94733,0.9616,0.93601,0.97068,0.76299,0.86403,0.45742,0.92885,0.00250366,0.00250366,0.00250366
173,29938.7,0.88338,0.46684,0.9427,0.9597,0.93764,0.97098,0.76333,0.86356,0.45704,0.92849,0.00249973,0.00249973,0.00249973
174,30124.7,0.88172,0.46579,0.94492,0.95907,0.93784,0.9709,0.76401,0.8628,0.45649,0.92803,0.0024958,0.0024958,0.0024958
175,30310.2,0.88651,0.46876,0.94347,0.95987,0.93787,0.97093,0.76414,0.86224,0.4556,0.92766,0.00249187,0.00249187,0.00249187
176,30495.8,0.88052,0.46737,0.94012,0.96032,0.93739,0.9709,0.76414,0.86164,0.45533,0.92728,0.00248794,0.00248794,0.00248794
177,30681,0.88053,0.46561,0.94334,0.96089,0.93669,0.97119,0.7644,0.86084,0.45525,0.92718,0.00248401,0.00248401,0.00248401
178,30866.3,0.88371,0.46595,0.94348,0.96285,0.93518,0.97127,0.76468,0.86036,0.45467,0.92709,0.00248008,0.00248008,0.00248008
