epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,16066,1.0148,0.55816,0.98237,0.9433,0.92123,0.96148,0.72429,0.96571,0.54293,0.95471,0.00277875,0.00277875,0.00277875
103,16221.3,1.01009,0.556,0.98038,0.94367,0.9204,0.96178,0.72461,0.96494,0.54302,0.95411,0.00277482,0.00277482,0.00277482
104,16376.2,1.00968,0.55518,0.98077,0.94436,0.91981,0.96194,0.72521,0.9645,0.54271,0.95372,0.00277089,0.00277089,0.00277089
105,16531.7,1.00965,0.55577,0.98043,0.94379,0.92028,0.96201,0.72588,0.96327,0.54117,0.9533,0.00276696,0.00276696,0.00276696
106,16687.6,1.0077,0.55322,0.98086,0.94411,0.9213,0.96208,0.72679,0.96268,0.5404,0.95292,0.00276303,0.00276303,0.00276303
107,16842.4,1.00464,0.55202,0.97993,0.9446,0.92171,0.96228,0.72738,0.96128,0.53921,0.95261,0.0027591,0.0027591,0.0027591
108,16997.7,1.00565,0.55256,0.97934,0.94546,0.92175,0.96253,0.72803,0.96037,0.53851,0.95211,0.00275517,0.00275517,0.00275517
109,17152.3,1.00286,0.55241,0.97805,0.9457,0.92126,0.96248,0.72849,0.95946,0.53761,0.95194,0.00275124,0.00275124,0.00275124
110,17308.6,1.00317,0.54831,0.97871,0.94641,0.92062,0.96249,0.72874,0.95873,0.5369,0.9515,0.00274731,0.00274731,0.00274731
111,17463.6,1.00184,0.55085,0.97799,0.94676,0.92103,0.96251,0.72907,0.95784,0.53588,0.95106,0.00274338,0.00274338,0.00274338
112,17619.2,0.99509,0.54455,0.97587,0.94774,0.92035,0.96256,0.72909,0.9569,0.53476,0.95073,0.00273945,0.00273945,0.00273945
113,17773.8,0.99517,0.54358,0.9758,0.94831,0.92123,0.96258,0.73027,0.95555,0.53369,0.95029,0.00273552,0.00273552,0.00273552
114,17929,0.99513,0.54478,0.97759,0.9474,0.9221,0.96261,0.73068,0.95417,0.53398,0.94981,0.00273159,0.00273159,0.00273159
115,18084.4,0.99692,0.54619,0.97528,0.94801,0.92164,0.96272,0.73083,0.95295,0.53318,0.94931,0.00272767,0.00272767,0.00272767
116,18240.2,0.99128,0.54505,0.97285,0.94949,0.92146,0.9631,0.731,0.9528,0.5323,0.94916,0.00272374,0.00272374,0.00272374
117,18395.4,0.99145,0.54292,0.97457,0.95041,0.92083,0.963,0.73161,0.95166,0.53172,0.94855,0.00271981,0.00271981,0.00271981
118,18551.2,0.99282,0.54167,0.97286,0.95004,0.92166,0.96334,0.73184,0.95078,0.53147,0.94807,0.00271588,0.00271588,0.00271588
119,18706.7,0.98878,0.54037,0.9717,0.94962,0.92269,0.96344,0.73192,0.9501,0.53041,0.94781,0.00271195,0.00271195,0.00271195
120,18862.5,0.98493,0.53751,0.97143,0.95107,0.92107,0.96381,0.73243,0.94834,0.5291,0.94736,0.00270802,0.00270802,0.00270802
121,19018.3,0.98663,0.54031,0.97363,0.95107,0.92185,0.96418,0.73296,0.94744,0.52792,0.94693,0.00270409,0.00270409,0.00270409
122,19173.8,0.98194,0.53826,0.96825,0.95088,0.9225,0.96425,0.73338,0.94674,0.52778,0.94658,0.00270016,0.00270016,0.00270016
123,19328.8,0.98086,0.53644,0.96771,0.95011,0.92266,0.96391,0.73367,0.94552,0.52674,0.94596,0.00269623,0.00269623,0.00269623
124,19484.6,0.9779,0.53459,0.96722,0.95071,0.92246,0.96405,0.73435,0.94469,0.52576,0.94539,0.0026923,0.0026923,0.0026923
125,19639.2,0.97735,0.53571,0.96953,0.95131,0.92318,0.96408,0.73429,0.94313,0.52523,0.94479,0.00268837,0.00268837,0.00268837
126,19794.7,0.98004,0.53403,0.96905,0.95093,0.92342,0.96397,0.73432,0.94277,0.52462,0.94454,0.00268444,0.00268444,0.00268444
127,19950,0.9775,0.53278,0.96801,0.95109,0.92328,0.96417,0.73513,0.94144,0.523,0.94401,0.00268051,0.00268051,0.00268051
128,20106.5,0.97779,0.53295,0.96861,0.95086,0.9226,0.96405,0.73518,0.94019,0.52237,0.94368,0.00267658,0.00267658,0.00267658
129,20261.8,0.97524,0.53212,0.96887,0.95155,0.92251,0.96409,0.7351,0.93933,0.52272,0.94347,0.00267265,0.00267265,0.00267265
130,20417.2,0.97026,0.52972,0.96664,0.95161,0.92273,0.96424,0.73493,0.9387,0.52231,0.94333,0.00266872,0.00266872,0.00266872
131,20573.7,0.97528,0.53133,0.96858,0.95191,0.92308,0.96433,0.73532,0.93765,0.52053,0.94295,0.00266479,0.00266479,0.00266479
132,20729.4,0.97477,0.53356,0.9668,0.95142,0.92348,0.96413,0.73565,0.93612,0.52066,0.94243,0.00266086,0.00266086,0.00266086
133,20885.4,0.96819,0.5277,0.96566,0.95035,0.92362,0.9641,0.73588,0.93614,0.5201,0.94234,0.00265693,0.00265693,0.00265693
134,21040.3,0.96792,0.52902,0.96434,0.95016,0.92389,0.96431,0.7366,0.93575,0.51925,0.94206,0.002653,0.002653,0.002653
135,21195.6,0.96765,0.52799,0.96435,0.95037,0.92409,0.96454,0.73681,0.93488,0.51799,0.9418,0.00264907,0.00264907,0.00264907
136,21350.5,0.96704,0.52632,0.96648,0.95054,0.92367,0.96495,0.73739,0.93355,0.51699,0.94147,0.00264514,0.00264514,0.00264514
